Class,Feature,Feature_ID,Importance
2-NULL,PF3D7_1471900_MeanImputer,5951,0
2-NULL,PF3D7_1471700_ImputationMarker,5949,0
2-NULL,PF3D7_1471600_MeanImputer,5947,0
2-NULL,PF3D7_1471500_MeanImputer,5946,0
2-NULL,PF3D7_1471400_MeanImputer,5945,0
2-NULL,PF3D7_1470800_MeanImputer,5939,0
2-NULL,PF3D7_1470700_MeanImputer,5938,0
2-NULL,PF3D7_1470300_MeanImputer,5935,0
2-NULL,PF3D7_1470200_MeanImputer,5934,0
2-NULL,PF3D7_1470100_MeanImputer,5933,0
2-NULL,PF3D7_1469800_ImputationMarker,5931,0
2-NULL,PF3D7_1475300_MeanImputer,5988,0
2-NULL,PF3D7_1475300_ImputationMarker,5989,0
2-NULL,PF3D7_1475400_MeanImputer,5990,0
2-NULL,PF3D7_1475600_MeanImputer,5992,0
2-NULL,PF3D7_1479900_ImputationMarker,6044,0
2-NULL,PF3D7_1479900_MeanImputer,6043,0
2-NULL,PF3D7_1479500_ImputationMarker,6041,0
2-NULL,PF3D7_1479400_ImputationMarker,6039,0
2-NULL,PF3D7_1479200_ImputationMarker,6037,0
2-NULL,PF3D7_1479200_MeanImputer,6036,0
2-NULL,PF3D7_1479000_MeanImputer,6035,0
2-NULL,PF3D7_1478800_ImputationMarker,6034,0
2-NULL,PF3D7_1478500_ImputationMarker,6031,0
2-NULL,PF3D7_1478500_MeanImputer,6030,0
2-NULL,PF3D7_1478400_ImputationMarker,6029,0
2-NULL,PF3D7_1478300_MeanImputer,6027,0
2-NULL,PF3D7_1478200_ImputationMarker,6026,0
2-NULL,PF3D7_1478200_MeanImputer,6025,0
2-NULL,PF3D7_1478100_MeanImputer,6024,0
2-NULL,PF3D7_1478000_MeanImputer,6023,0
2-NULL,PF3D7_1477900_ImputationMarker,6022,0
2-NULL,PF3D7_1477700_ImputationMarker,6019,0
2-NULL,PF3D7_1477300_ImputationMarker,6015,0
2-NULL,PF3D7_1477200_ImputationMarker,6013,0
2-NULL,PF3D7_1476900_ImputationMarker,6010,0
2-NULL,PF3D7_1476700_ImputationMarker,6007,0
2-NULL,PF3D7_1476300_MeanImputer,6002,0
2-NULL,PF3D7_1476100_ImputationMarker,6000,0
2-NULL,PF3D7_1475800_ImputationMarker,5996,0
2-NULL,PF3D7_1475700_ImputationMarker,5994,0
2-NULL,PF3D7_1475700_MeanImputer,5993,0
2-NULL,PF3D7_1469800_MeanImputer,5930,0
2-NULL,PF3D7_1469700_MeanImputer,5928,0
2-NULL,PF3D7_1458400_ImputationMarker,5805,0
2-NULL,PF3D7_1460800_MeanImputer,5834,0
2-NULL,PF3D7_1463000_MeanImputer,5856,0
2-NULL,PF3D7_1462700_MeanImputer,5853,0
2-NULL,PF3D7_1462600_ImputationMarker,5852,0
2-NULL,PF3D7_1462400_MeanImputer,5850,0
2-NULL,PF3D7_1462300_MeanImputer,5849,0
2-NULL,PF3D7_1462200_ImputationMarker,5848,0
2-NULL,PF3D7_1462000_ImputationMarker,5845,0
2-NULL,PF3D7_1462000_MeanImputer,5844,0
2-NULL,PF3D7_1461800_MeanImputer,5842,0
2-NULL,PF3D7_1461400_MeanImputer,5840,0
2-NULL,PF3D7_1461300_ImputationMarker,5839,0
2-NULL,PF3D7_1461200_MeanImputer,5837,0
2-NULL,PF3D7_1461100_MeanImputer,5836,0
2-NULL,PF3D7_1460600_MeanImputer,5832,0
2-NULL,PF3D7_1469600_MeanImputer,5927,0
2-NULL,PF3D7_1460500_MeanImputer,5831,0
2-NULL,PF3D7_1460000_ImputationMarker,5827,0
2-NULL,PF3D7_1459900_ImputationMarker,5825,0
2-NULL,PF3D7_1459800_MeanImputer,5823,0
2-NULL,PF3D7_1459600_MeanImputer,5821,0
2-NULL,PF3D7_1459500_ImputationMarker,5820,0
2-NULL,PF3D7_1459400_MeanImputer,5818,0
2-NULL,PF3D7_1459300_ImputationMarker,5817,0
2-NULL,PF3D7_1459100_ImputationMarker,5814,0
2-NULL,PF3D7_1459000_MeanImputer,5812,0
2-NULL,PF3D7_1458900_MeanImputer,5811,0
2-NULL,PF3D7_1458800_MeanImputer,5810,0
2-NULL,PF3D7_1458600_MeanImputer,5807,0
2-NULL,PF3D7_1463200_ImputationMarker,5858,0
2-NULL,PF3D7_1463500_MeanImputer,5861,0
2-NULL,PF3D7_1463500_ImputationMarker,5862,0
2-NULL,PF3D7_1463700_MeanImputer,5863,0
2-NULL,PF3D7_1469500_MeanImputer,5926,0
2-NULL,PF3D7_1469400_MeanImputer,5925,0
2-NULL,PF3D7_1469300_MeanImputer,5924,0
2-NULL,PF3D7_1469000_ImputationMarker,5921,0
2-NULL,PF3D7_1469000_MeanImputer,5920,0
2-NULL,PF3D7_1468300_ImputationMarker,5913,0
2-NULL,PF3D7_1468100_MeanImputer,5910,0
2-NULL,PF3D7_1468000_MeanImputer,5909,0
2-NULL,PF3D7_1467800_ImputationMarker,5907,0
2-NULL,PF3D7_1467800_MeanImputer,5906,0
2-NULL,PF3D7_1467400_ImputationMarker,5902,0
2-NULL,PF3D7_1467100_MeanImputer,5898,0
2-NULL,PF3D7_1467000_MeanImputer,5897,0
2-NULL,PF3D7_1466800_MeanImputer,5895,0
2-NULL,PF3D7_1466700_MeanImputer,5894,0
2-NULL,PF3D7_1466600_MeanImputer,5893,0
2-NULL,PF3D7_1466000_ImputationMarker,5888,0
2-NULL,PF3D7_1465800_MeanImputer,5885,0
2-NULL,PF3D7_1465500_ImputationMarker,5883,0
2-NULL,PF3D7_1465400_MeanImputer,5881,0
2-NULL,PF3D7_1465000_ImputationMarker,5877,0
2-NULL,PF3D7_1464600_MeanImputer,5873,0
2-NULL,PF3D7_1464500_MeanImputer,5872,0
2-NULL,PF3D7_1464300_ImputationMarker,5871,0
2-NULL,PF3D7_1464300_MeanImputer,5870,0
2-NULL,PF3D7_1464200_ImputationMarker,5869,0
2-NULL,PF3D7_1463800_MeanImputer,5864,0
2-NULL,PF3D7_1436100_MeanImputer,5557,0
2-NULL,PF3D7_1435900_MeanImputer,5554,0
2-NULL,PF3D7_1357800_MeanImputer,5026,0
2-NULL,PF3D7_1372600_ImputationMarker,5180,0
2-NULL,PF3D7_1401700_ImputationMarker,5209,0
2-NULL,PF3D7_1401400_ImputationMarker,5205,0
2-NULL,PF3D7_1401100_MeanImputer,5201,0
2-NULL,PF3D7_1401000_ImputationMarker,5200,0
2-NULL,PF3D7_1400800_ImputationMarker,5198,0
2-NULL,PF3D7_1400700_ImputationMarker,5196,0
2-NULL,PF3D7_1400500_MeanImputer,5192,0
2-NULL,PF3D7_1400400_ImputationMarker,5191,0
2-NULL,PF3D7_1400300_ImputationMarker,5189,0
2-NULL,PF3D7_1400200_MeanImputer,5187,0
2-NULL,PF3D7_1373300_ImputationMarker,5184,0
2-NULL,PF3D7_1373300_MeanImputer,5183,0
2-NULL,PF3D7_1373100_ImputationMarker,5182,0
2-NULL,PF3D7_1372600_MeanImputer,5179,0
2-NULL,PF3D7_1402100_ImputationMarker,5214,0
2-NULL,PF3D7_1372400_MeanImputer,5177,0
2-NULL,PF3D7_1372200_ImputationMarker,5176,0
2-NULL,PF3D7_1372100_ImputationMarker,5174,0
2-NULL,PF3D7_1371900_ImputationMarker,5171,0
2-NULL,PF3D7_1370300_ImputationMarker,5169,0
2-NULL,PF3D7_1370000_MeanImputer,5165,0
2-NULL,PF3D7_1369300_ImputationMarker,5160,0
2-NULL,PF3D7_1369200_MeanImputer,5158,0
2-NULL,PF3D7_1369100_ImputationMarker,5157,0
2-NULL,PF3D7_1369000_ImputationMarker,5155,0
2-NULL,PF3D7_1368900_MeanImputer,5153,0
2-NULL,PF3D7_1368800_MeanImputer,5152,0
2-NULL,PF3D7_1368700_ImputationMarker,5151,0
2-NULL,PF3D7_1402100_MeanImputer,5213,0
2-NULL,PF3D7_1402200_ImputationMarker,5216,0
2-NULL,PF3D7_1435800_ImputationMarker,5553,0
2-NULL,PF3D7_1406300_MeanImputer,5255,0
2-NULL,PF3D7_1409500_MeanImputer,5289,0
2-NULL,PF3D7_1409400_MeanImputer,5288,0
2-NULL,PF3D7_1409300_MeanImputer,5287,0
2-NULL,PF3D7_1409100_MeanImputer,5286,0
2-NULL,PF3D7_1408900_MeanImputer,5284,0
2-NULL,PF3D7_1408700_MeanImputer,5283,0
2-NULL,PF3D7_1408300_ImputationMarker,5279,0
2-NULL,PF3D7_1407800_MeanImputer,5273,0
2-NULL,PF3D7_1407700_ImputationMarker,5272,0
2-NULL,PF3D7_1407500_ImputationMarker,5269,0
2-NULL,PF3D7_1406900_ImputationMarker,5262,0
2-NULL,PF3D7_1406800_MeanImputer,5260,0
2-NULL,PF3D7_1406500_MeanImputer,5257,0
2-NULL,PF3D7_1406200_MeanImputer,5254,0
2-NULL,PF3D7_1402300_MeanImputer,5217,0
2-NULL,PF3D7_1406100_MeanImputer,5253,0
2-NULL,PF3D7_1405800_MeanImputer,5250,0
2-NULL,PF3D7_1405300_MeanImputer,5245,0
2-NULL,PF3D7_1404700_ImputationMarker,5239,0
2-NULL,PF3D7_1404500_MeanImputer,5237,0
2-NULL,PF3D7_1403900_MeanImputer,5233,0
2-NULL,PF3D7_1403700_ImputationMarker,5231,0
2-NULL,PF3D7_1403600_MeanImputer,5229,0
2-NULL,PF3D7_1403300_ImputationMarker,5227,0
2-NULL,PF3D7_1403100_MeanImputer,5225,0
2-NULL,PF3D7_1403000_ImputationMarker,5224,0
2-NULL,PF3D7_1402900_MeanImputer,5222,0
2-NULL,PF3D7_1402800_MeanImputer,5221,0
2-NULL,PF3D7_1368600_MeanImputer,5149,0
2-NULL,PF3D7_1368400_ImputationMarker,5147,0
2-NULL,PF3D7_1368300_ImputationMarker,5145,0
2-NULL,PF3D7_1360800_MeanImputer,5057,0
2-NULL,PF3D7_1363500_MeanImputer,5087,0
2-NULL,PF3D7_1363200_MeanImputer,5084,0
2-NULL,PF3D7_1363100_MeanImputer,5083,0
2-NULL,PF3D7_1362600_ImputationMarker,5078,0
2-NULL,PF3D7_1362200_MeanImputer,5073,0
2-NULL,PF3D7_1362100_ImputationMarker,5072,0
2-NULL,PF3D7_1362000_ImputationMarker,5070,0
2-NULL,PF3D7_1361900_ImputationMarker,5068,0
2-NULL,PF3D7_1361900_MeanImputer,5067,0
2-NULL,PF3D7_1361800_MeanImputer,5066,0
2-NULL,PF3D7_1361600_ImputationMarker,5064,0
2-NULL,PF3D7_1361600_MeanImputer,5063,0
2-NULL,PF3D7_1361000_MeanImputer,5059,0
2-NULL,PF3D7_1360700_MeanImputer,5056,0
2-NULL,PF3D7_1368300_MeanImputer,5144,0
2-NULL,PF3D7_1360400_MeanImputer,5054,0
2-NULL,PF3D7_1360200_MeanImputer,5052,0
2-NULL,PF3D7_1360000_MeanImputer,5050,0
2-NULL,PF3D7_1359900_MeanImputer,5049,0
2-NULL,PF3D7_1359800_ImputationMarker,5048,0
2-NULL,PF3D7_1359600_MeanImputer,5045,0
2-NULL,PF3D7_1359300_MeanImputer,5042,0
2-NULL,PF3D7_1359100_MeanImputer,5040,0
2-NULL,PF3D7_1358600_MeanImputer,5035,0
2-NULL,PF3D7_1358500_MeanImputer,5034,0
2-NULL,PF3D7_1358300_MeanImputer,5032,0
2-NULL,PF3D7_1358200_MeanImputer,5031,0
2-NULL,PF3D7_1357900_ImputationMarker,5028,0
2-NULL,PF3D7_1363800_ImputationMarker,5091,0
2-NULL,PF3D7_1364000_MeanImputer,5092,0
2-NULL,PF3D7_1364300_MeanImputer,5095,0
2-NULL,PF3D7_1364600_ImputationMarker,5099,0
2-NULL,PF3D7_1367900_ImputationMarker,5141,0
2-NULL,PF3D7_1367700_MeanImputer,5138,0
2-NULL,PF3D7_1367600_ImputationMarker,5137,0
2-NULL,PF3D7_1367600_MeanImputer,5136,0
2-NULL,PF3D7_1367500_MeanImputer,5135,0
2-NULL,PF3D7_1367400_MeanImputer,5134,0
2-NULL,PF3D7_1367300_MeanImputer,5133,0
2-NULL,PF3D7_1367200_ImputationMarker,5132,0
2-NULL,PF3D7_1367100_MeanImputer,5130,0
2-NULL,PF3D7_1366800_ImputationMarker,5127,0
2-NULL,PF3D7_1366700_MeanImputer,5125,0
2-NULL,PF3D7_1366500_ImputationMarker,5123,0
2-NULL,PF3D7_1366500_MeanImputer,5122,0
2-NULL,PF3D7_1366300_MeanImputer,5120,0
2-NULL,PF3D7_1366200_ImputationMarker,5119,0
2-NULL,PF3D7_1366100_ImputationMarker,5117,0
2-NULL,PF3D7_1366100_MeanImputer,5116,0
2-NULL,PF3D7_1366000_MeanImputer,5115,0
2-NULL,PF3D7_1365900_MeanImputer,5114,0
2-NULL,PF3D7_1365800_MeanImputer,5113,0
2-NULL,PF3D7_1365500_MeanImputer,5110,0
2-NULL,PF3D7_1365400_MeanImputer,5109,0
2-NULL,PF3D7_1365100_MeanImputer,5107,0
2-NULL,PF3D7_1364900_ImputationMarker,5105,0
2-NULL,PF3D7_1364800_ImputationMarker,5103,0
2-NULL,PF3D7_1364800_MeanImputer,5102,0
2-NULL,PF3D7_1364700_ImputationMarker,5101,0
2-NULL,PF3D7_1409500_ImputationMarker,5290,0
2-NULL,PF3D7_1409600_MeanImputer,5291,0
2-NULL,PF3D7_1409700_MeanImputer,5292,0
2-NULL,PF3D7_1426800_MeanImputer,5455,0
2-NULL,PF3D7_1430100_ImputationMarker,5487,0
2-NULL,PF3D7_1429700_MeanImputer,5482,0
2-NULL,PF3D7_1429400_MeanImputer,5479,0
2-NULL,PF3D7_1429200_MeanImputer,5477,0
2-NULL,PF3D7_1429000_MeanImputer,5475,0
2-NULL,PF3D7_1428700_MeanImputer,5473,0
2-NULL,PF3D7_1428500_MeanImputer,5471,0
2-NULL,PF3D7_1427600_ImputationMarker,5463,0
2-NULL,PF3D7_1427500_MeanImputer,5461,0
2-NULL,PF3D7_1427300_MeanImputer,5460,0
2-NULL,PF3D7_1427200_MeanImputer,5459,0
2-NULL,PF3D7_1427100_MeanImputer,5458,0
2-NULL,PF3D7_1426900_MeanImputer,5456,0
2-NULL,PF3D7_1426500_MeanImputer,5452,0
2-NULL,PF3D7_1422600_ImputationMarker,5420,0
2-NULL,PF3D7_1426300_ImputationMarker,5450,0
2-NULL,PF3D7_1426000_MeanImputer,5446,0
2-NULL,PF3D7_1425900_MeanImputer,5445,0
2-NULL,PF3D7_1425700_MeanImputer,5443,0
2-NULL,PF3D7_1425600_ImputationMarker,5442,0
2-NULL,PF3D7_1425500_ImputationMarker,5440,0
2-NULL,PF3D7_1425400_MeanImputer,5438,0
2-NULL,PF3D7_1425300_MeanImputer,5437,0
2-NULL,PF3D7_1424400_MeanImputer,5435,0
2-NULL,PF3D7_1423800_MeanImputer,5433,0
2-NULL,PF3D7_1423700_MeanImputer,5432,0
2-NULL,PF3D7_1423400_ImputationMarker,5430,0
2-NULL,PF3D7_1422900_ImputationMarker,5424,0
2-NULL,PF3D7_1430500_MeanImputer,5491,0
2-NULL,PF3D7_1430500_ImputationMarker,5492,0
2-NULL,PF3D7_1430600_MeanImputer,5493,0
2-NULL,PF3D7_1430800_ImputationMarker,5496,0
2-NULL,PF3D7_1435500_ImputationMarker,5550,0
2-NULL,PF3D7_1435400_ImputationMarker,5548,0
2-NULL,PF3D7_1435300_MeanImputer,5546,0
2-NULL,PF3D7_1435200_MeanImputer,5545,0
2-NULL,PF3D7_1435100_ImputationMarker,5544,0
2-NULL,PF3D7_1435100_MeanImputer,5543,0
2-NULL,PF3D7_1435000_MeanImputer,5542,0
2-NULL,PF3D7_1434900_ImputationMarker,5541,0
2-NULL,PF3D7_1434800_MeanImputer,5539,0
2-NULL,PF3D7_1434100_MeanImputer,5532,0
2-NULL,PF3D7_1433900_MeanImputer,5530,0
2-NULL,PF3D7_1433600_MeanImputer,5527,0
2-NULL,PF3D7_1433400_MeanImputer,5525,0
2-NULL,PF3D7_1433200_ImputationMarker,5523,0
2-NULL,PF3D7_1432700_MeanImputer,5518,0
2-NULL,PF3D7_1432500_MeanImputer,5516,0
2-NULL,PF3D7_1432300_MeanImputer,5514,0
2-NULL,PF3D7_1432200_MeanImputer,5513,0
2-NULL,PF3D7_1432000_MeanImputer,5511,0
2-NULL,PF3D7_1431900_ImputationMarker,5510,0
2-NULL,PF3D7_1431700_MeanImputer,5507,0
2-NULL,PF3D7_1431600_MeanImputer,5506,0
2-NULL,PF3D7_1431400_MeanImputer,5504,0
2-NULL,PF3D7_1431200_MeanImputer,5502,0
2-NULL,PF3D7_1431100_ImputationMarker,5501,0
2-NULL,PF3D7_1431100_MeanImputer,5500,0
2-NULL,PF3D7_1430900_ImputationMarker,5498,0
2-NULL,PF3D7_1422800_MeanImputer,5422,0
2-NULL,PF3D7_1422600_MeanImputer,5419,0
2-NULL,PF3D7_1409900_MeanImputer,5294,0
2-NULL,PF3D7_1412700_MeanImputer,5324,0
2-NULL,PF3D7_1415100_MeanImputer,5350,0
2-NULL,PF3D7_1414700_MeanImputer,5346,0
2-NULL,PF3D7_1414600_MeanImputer,5345,0
2-NULL,PF3D7_1414400_MeanImputer,5343,0
2-NULL,PF3D7_1413900_MeanImputer,5338,0
2-NULL,PF3D7_1413600_ImputationMarker,5335,0
2-NULL,PF3D7_1413600_MeanImputer,5334,0
2-NULL,PF3D7_1413500_MeanImputer,5333,0
2-NULL,PF3D7_1413400_MeanImputer,5332,0
2-NULL,PF3D7_1413200_ImputationMarker,5331,0
2-NULL,PF3D7_1413100_ImputationMarker,5329,0
2-NULL,PF3D7_1413000_ImputationMarker,5327,0
2-NULL,PF3D7_1412800_MeanImputer,5325,0
2-NULL,PF3D7_1412300_ImputationMarker,5320,0
2-NULL,PF3D7_1422500_MeanImputer,5418,0
2-NULL,PF3D7_1412000_ImputationMarker,5316,0
2-NULL,PF3D7_1411800_MeanImputer,5313,0
2-NULL,PF3D7_1411700_ImputationMarker,5312,0
2-NULL,PF3D7_1411600_MeanImputer,5310,0
2-NULL,PF3D7_1411400_MeanImputer,5308,0
2-NULL,PF3D7_1411200_MeanImputer,5306,0
2-NULL,PF3D7_1410900_MeanImputer,5305,0
2-NULL,PF3D7_1410800_MeanImputer,5304,0
2-NULL,PF3D7_1410400_MeanImputer,5300,0
2-NULL,PF3D7_1410300_MeanImputer,5299,0
2-NULL,PF3D7_1410200_MeanImputer,5298,0
2-NULL,PF3D7_1410100_ImputationMarker,5297,0
2-NULL,PF3D7_1410100_MeanImputer,5296,0
2-NULL,PF3D7_1415300_MeanImputer,5352,0
2-NULL,PF3D7_1415500_MeanImputer,5354,0
2-NULL,PF3D7_1415600_MeanImputer,5355,0
2-NULL,PF3D7_1415700_MeanImputer,5356,0
2-NULL,PF3D7_1422400_MeanImputer,5417,0
2-NULL,PF3D7_1421900_ImputationMarker,5414,0
2-NULL,PF3D7_1421900_MeanImputer,5413,0
2-NULL,PF3D7_1421800_MeanImputer,5412,0
2-NULL,PF3D7_1421400_MeanImputer,5409,0
2-NULL,PF3D7_1421300_MeanImputer,5408,0
2-NULL,PF3D7_1421200_ImputationMarker,5407,0
2-NULL,PF3D7_1421000_ImputationMarker,5404,0
2-NULL,PF3D7_1420900_MeanImputer,5402,0
2-NULL,PF3D7_1420300_MeanImputer,5397,0
2-NULL,PF3D7_1420100_ImputationMarker,5395,0
2-NULL,PF3D7_1420000_MeanImputer,5393,0
2-NULL,PF3D7_1419400_MeanImputer,5389,0
2-NULL,PF3D7_1417700_ImputationMarker,5379,0
2-NULL,PF3D7_1417300_ImputationMarker,5374,0
2-NULL,PF3D7_1417300_MeanImputer,5373,0
2-NULL,PF3D7_1417200_MeanImputer,5372,0
2-NULL,PF3D7_1417100_ImputationMarker,5371,0
2-NULL,PF3D7_1417100_MeanImputer,5370,0
2-NULL,PF3D7_1417000_ImputationMarker,5369,0
2-NULL,PF3D7_1417000_MeanImputer,5368,0
2-NULL,PF3D7_1416800_MeanImputer,5366,0
2-NULL,PF3D7_1416600_MeanImputer,5365,0
2-NULL,PF3D7_1416400_ImputationMarker,5363,0
2-NULL,PF3D7_1416400_MeanImputer,5362,0
2-NULL,PF3D7_1415900_MeanImputer,5358,0
2-NULL,PF3D7_1415800_MeanImputer,5357,0
2-NULL,PF3D7_1220700_ImputationMarker,4002,0
2-NULL,PF3D7_1220300_MeanImputer,3997,0
2-NULL,PF3D7_1220000_ImputationMarker,3995,0
2-NULL,PF3D7_0923700_ImputationMarker,2673,0
2-NULL,PF3D7_0927000_MeanImputer,2706,0
2-NULL,PF3D7_0926600_ImputationMarker,2702,0
2-NULL,PF3D7_0926600_MeanImputer,2701,0
2-NULL,PF3D7_0926500_MeanImputer,2700,0
2-NULL,PF3D7_0926000_MeanImputer,2696,0
2-NULL,PF3D7_0925600_ImputationMarker,2692,0
2-NULL,PF3D7_0925100_ImputationMarker,2686,0
2-NULL,PF3D7_0924900_ImputationMarker,2684,0
2-NULL,PF3D7_0924400_MeanImputer,2679,0
2-NULL,PF3D7_0924300_MeanImputer,2678,0
2-NULL,PF3D7_0924200_MeanImputer,2677,0
2-NULL,PF3D7_0924000_MeanImputer,2675,0
2-NULL,PF3D7_0923900_MeanImputer,2674,0
2-NULL,PF3D7_0923500_MeanImputer,2670,0
2-NULL,PF3D7_0927400_ImputationMarker,2712,0
2-NULL,PF3D7_0923300_MeanImputer,2668,0
2-NULL,PF3D7_0923000_ImputationMarker,2665,0
2-NULL,PF3D7_0922900_ImputationMarker,2663,0
2-NULL,PF3D7_0922600_MeanImputer,2659,0
2-NULL,PF3D7_0922300_ImputationMarker,2656,0
2-NULL,PF3D7_0922200_MeanImputer,2654,0
2-NULL,PF3D7_0922100_MeanImputer,2653,0
2-NULL,PF3D7_0922000_ImputationMarker,2652,0
2-NULL,PF3D7_0921800_MeanImputer,2649,0
2-NULL,PF3D7_0921700_ImputationMarker,2648,0
2-NULL,PF3D7_0921700_MeanImputer,2647,0
2-NULL,PF3D7_0921600_MeanImputer,2646,0
2-NULL,PF3D7_0921500_ImputationMarker,2645,0
2-NULL,PF3D7_0927100_ImputationMarker,2708,0
2-NULL,PF3D7_0927500_ImputationMarker,2714,0
2-NULL,PF3D7_0910300_MeanImputer,2517,0
2-NULL,PF3D7_0930600_MeanImputer,2747,0
2-NULL,PF3D7_0933300_MeanImputer,2773,0
2-NULL,PF3D7_0933100_MeanImputer,2772,0
2-NULL,PF3D7_0932900_ImputationMarker,2770,0
2-NULL,PF3D7_0932900_MeanImputer,2769,0
2-NULL,PF3D7_0932700_MeanImputer,2767,0
2-NULL,PF3D7_0932600_ImputationMarker,2766,0
2-NULL,PF3D7_0932300_MeanImputer,2762,0
2-NULL,PF3D7_0932200_MeanImputer,2761,0
2-NULL,PF3D7_0932100_MeanImputer,2760,0
2-NULL,PF3D7_0931300_ImputationMarker,2755,0
2-NULL,PF3D7_0931200_MeanImputer,2753,0
2-NULL,PF3D7_0930900_MeanImputer,2750,0
2-NULL,PF3D7_0930800_MeanImputer,2749,0
2-NULL,PF3D7_0930500_MeanImputer,2746,0
2-NULL,PF3D7_0927600_MeanImputer,2715,0
2-NULL,PF3D7_0930100_ImputationMarker,2743,0
2-NULL,PF3D7_0930000_MeanImputer,2741,0
2-NULL,PF3D7_0929700_ImputationMarker,2740,0
2-NULL,PF3D7_0929600_ImputationMarker,2738,0
2-NULL,PF3D7_0929500_ImputationMarker,2736,0
2-NULL,PF3D7_0929500_MeanImputer,2735,0
2-NULL,PF3D7_0929100_MeanImputer,2731,0
2-NULL,PF3D7_0928500_MeanImputer,2725,0
2-NULL,PF3D7_0928400_MeanImputer,2724,0
2-NULL,PF3D7_0928300_ImputationMarker,2723,0
2-NULL,PF3D7_0928100_MeanImputer,2720,0
2-NULL,PF3D7_0927900_ImputationMarker,2719,0
2-NULL,PF3D7_0927700_MeanImputer,2716,0
2-NULL,PF3D7_0921100_ImputationMarker,2641,0
2-NULL,PF3D7_0921100_MeanImputer,2640,0
2-NULL,PF3D7_0920900_MeanImputer,2639,0
2-NULL,PF3D7_0912900_MeanImputer,2547,0
2-NULL,PF3D7_0915100_MeanImputer,2572,0
2-NULL,PF3D7_0915000_MeanImputer,2571,0
2-NULL,PF3D7_0914800_MeanImputer,2569,0
2-NULL,PF3D7_0914600_ImputationMarker,2567,0
2-NULL,PF3D7_0914400_ImputationMarker,2564,0
2-NULL,PF3D7_0914300_MeanImputer,2562,0
2-NULL,PF3D7_0914100_MeanImputer,2560,0
2-NULL,PF3D7_0914000_MeanImputer,2559,0
2-NULL,PF3D7_0913700_MeanImputer,2556,0
2-NULL,PF3D7_0913300_ImputationMarker,2552,0
2-NULL,PF3D7_0913200_MeanImputer,2550,0
2-NULL,PF3D7_0913100_MeanImputer,2549,0
2-NULL,PF3D7_0913000_MeanImputer,2548,0
2-NULL,PF3D7_0912400_MeanImputer,2542,0
2-NULL,PF3D7_0920800_MeanImputer,2638,0
2-NULL,PF3D7_0912200_ImputationMarker,2541,0
2-NULL,PF3D7_0912100_MeanImputer,2539,0
2-NULL,PF3D7_0911800_ImputationMarker,2536,0
2-NULL,PF3D7_0911800_MeanImputer,2535,0
2-NULL,PF3D7_0911700_MeanImputer,2534,0
2-NULL,PF3D7_0911600_ImputationMarker,2533,0
2-NULL,PF3D7_0911600_MeanImputer,2532,0
2-NULL,PF3D7_0911200_MeanImputer,2529,0
2-NULL,PF3D7_0911100_MeanImputer,2528,0
2-NULL,PF3D7_0911000_ImputationMarker,2527,0
2-NULL,PF3D7_0911000_MeanImputer,2526,0
2-NULL,PF3D7_0910900_MeanImputer,2525,0
2-NULL,PF3D7_0910700_ImputationMarker,2523,0
2-NULL,PF3D7_0915200_MeanImputer,2573,0
2-NULL,PF3D7_0915300_MeanImputer,2574,0
2-NULL,PF3D7_0915500_ImputationMarker,2577,0
2-NULL,PF3D7_0915600_MeanImputer,2578,0
2-NULL,PF3D7_0920700_MeanImputer,2637,0
2-NULL,PF3D7_0920600_MeanImputer,2636,0
2-NULL,PF3D7_0920500_ImputationMarker,2635,0
2-NULL,PF3D7_0920200_MeanImputer,2632,0
2-NULL,PF3D7_0919900_MeanImputer,2629,0
2-NULL,PF3D7_0919800_MeanImputer,2628,0
2-NULL,PF3D7_0919700_ImputationMarker,2627,0
2-NULL,PF3D7_0919500_ImputationMarker,2624,0
2-NULL,PF3D7_0919300_MeanImputer,2621,0
2-NULL,PF3D7_0919000_ImputationMarker,2618,0
2-NULL,PF3D7_0919000_MeanImputer,2617,0
2-NULL,PF3D7_0918800_MeanImputer,2615,0
2-NULL,PF3D7_0918700_MeanImputer,2614,0
2-NULL,PF3D7_0918200_MeanImputer,2610,0
2-NULL,PF3D7_0917700_MeanImputer,2605,0
2-NULL,PF3D7_0917600_MeanImputer,2604,0
2-NULL,PF3D7_0917200_ImputationMarker,2600,0
2-NULL,PF3D7_0916900_ImputationMarker,2596,0
2-NULL,PF3D7_0916900_MeanImputer,2595,0
2-NULL,PF3D7_0916700_MeanImputer,2594,0
2-NULL,PF3D7_0916600_ImputationMarker,2593,0
2-NULL,PF3D7_0916400_MeanImputer,2590,0
2-NULL,PF3D7_0916300_ImputationMarker,2589,0
2-NULL,PF3D7_0916100_ImputationMarker,2586,0
2-NULL,PF3D7_0915900_ImputationMarker,2583,0
2-NULL,PF3D7_0915800_ImputationMarker,2581,0
2-NULL,PF3D7_0915700_MeanImputer,2579,0
2-NULL,PF3D7_0933300_ImputationMarker,2774,0
2-NULL,PF3D7_0933400_ImputationMarker,2776,0
2-NULL,PF3D7_0933600_MeanImputer,2778,0
2-NULL,PF3D7_1007700_MeanImputer,2911,0
2-NULL,PF3D7_1010100_MeanImputer,2938,0
2-NULL,PF3D7_1010000_ImputationMarker,2937,0
2-NULL,PF3D7_1010000_MeanImputer,2936,0
2-NULL,PF3D7_1009800_MeanImputer,2934,0
